# darshan log version: 3.41
# compression method: ZLIB
# exe: /mnt/IOLustre/io500/io500 Trace_Dataset/ior-easy/ior-easy_api_MPIIO_blockSize_1073741824_transferSize_1M_filePerProc_False_uniqueDir_True_.ini --timestamp 2024.01.10-22.44.02
# uid: 0
# jobid: 1134454
# start_time: 1704944643
# start_time_asci: Wed Jan 10 22:44:03 2024
# end_time: 1704944657
# end_time_asci: Wed Jan 10 22:44:17 2024
# nprocs: 1
# run time: 14.1591
# metadata: lib_ver = 3.4.2
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 359 bytes (compressed)
# record table: 201 bytes (compressed)
# POSIX module: 193 bytes (compressed), ver=4
# MPI-IO module: 0 bytes (compressed), ver=3
# LUSTRE module: 0 bytes (compressed), ver=1
# STDIO module: 0 bytes (compressed), ver=2
# DXT_POSIX module: 18841 bytes (compressed), ver=1
# HEATMAP module: 0 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/mnt/IOLustre	lustre
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/boot/efi	vfat
# mount entry:	/client	ext4
# mount entry:	/home	ext4
# mount entry:	/boot	ext4
# mount entry:	/dev	devtmpfs
# mount entry:	/var	ext4
# mount entry:	/	ext4

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 1622462779593719803, file_name: /mnt/IOLustre/io500/datafiles/2024.01.10-22.44.02/ior-easy/ior_file_easy
# DXT, rank: 0, hostname: lab3
# DXT, write_count: 1024, read_count: 1024, open_count: 0, stat_count: 0
# DXT, mnt_pt: /mnt/IOLustre, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write      241       252706816         1048576      2.4088      2.4230
 X_POSIX       0  write      242       253755392         1048576      2.4230      2.4369
 X_POSIX       0  write      243       254803968         1048576      2.4369      2.4488
 X_POSIX       0  write      244       255852544         1048576      2.4488      2.4627
 X_POSIX       0  write      245       256901120         1048576      2.4628      2.4748
 X_POSIX       0  write      246       257949696         1048576      2.4748      2.4878
 X_POSIX       0  write      247       258998272         1048576      2.4878      2.5022
 X_POSIX       0  write      248       260046848         1048576      2.5022      2.5118
 X_POSIX       0  write      249       261095424         1048576      2.5118      2.5238
 X_POSIX       0  write      250       262144000         1048576      2.5238      2.5368
 X_POSIX       0  write      251       263192576         1048576      2.5368      2.5497
 X_POSIX       0  write      252       264241152         1048576      2.5498      2.5638
 X_POSIX       0  write      253       265289728         1048576      2.5638      2.5757
 X_POSIX       0  write      254       266338304         1048576      2.5758      2.5888
 X_POSIX       0  write      255       267386880         1048576      2.5888      2.6029
 X_POSIX       0  write      256       268435456         1048576      2.6029      2.6148
 X_POSIX       0  write      257       269484032         1048576      2.6148      2.6268
 X_POSIX       0  write      258       270532608         1048576      2.6268      2.6397
 X_POSIX       0  write      259       271581184         1048576      2.6398      2.6537
 X_POSIX       0  write      260       272629760         1048576      2.6537      2.6647
 X_POSIX       0  write      261       273678336         1048576      2.6647      2.6768
 X_POSIX       0  write      262       274726912         1048576      2.6768      2.6898
 X_POSIX       0  write      263       275775488         1048576      2.6898      2.7038
 X_POSIX       0  write      264       276824064         1048576      2.7038      2.7178
 X_POSIX       0  write      265       277872640         1048576      2.7178      2.7298
 X_POSIX       0  write      266       278921216         1048576      2.7298      2.7428
 X_POSIX       0  write      267       279969792         1048576      2.7428      2.7561
 X_POSIX       0  write      268       281018368         1048576      2.7562      2.7678
 X_POSIX       0  write      269       282066944         1048576      2.7678      2.7797
 X_POSIX       0  write      270       283115520         1048576      2.7798      2.7927
 X_POSIX       0  write      271       284164096         1048576      2.7927      2.8058
 X_POSIX       0  write      272       285212672         1048576      2.8058      2.8198
 X_POSIX       0  write      273       286261248         1048576      2.8198      2.8318
 X_POSIX       0  write      274       287309824         1048576      2.8318      2.8448
 X_POSIX       0  write      275       288358400         1048576      2.8448      2.8610
 X_POSIX       0  write      276       289406976         1048576      2.8610      2.8688
 X_POSIX       0  write      277       290455552         1048576      2.8688      2.8808
 X_POSIX       0  write      278       291504128         1048576      2.8808      2.8938
 X_POSIX       0  write      279       292552704         1048576      2.8938      2.9067
 X_POSIX       0  write      280       293601280         1048576      2.9067      2.9178
 X_POSIX       0  write      281       294649856         1048576      2.9178      2.9298
 X_POSIX       0  write      282       295698432         1048576      2.9298      2.9428
 X_POSIX       0  write      283       296747008         1048576      2.9428      2.9557
 X_POSIX       0  write      284       297795584         1048576      2.9557      2.9698
 X_POSIX       0  write      285       298844160         1048576      2.9698      2.9818
 X_POSIX       0  write      286       299892736         1048576      2.9818      2.9948
 X_POSIX       0  write      287       300941312         1048576      2.9948      3.0078
 X_POSIX       0  write      288       301989888         1048576      3.0078      3.0218
 X_POSIX       0  write      289       303038464         1048576      3.0218      3.0358
 X_POSIX       0  write      290       304087040         1048576      3.0358      3.0498
 X_POSIX       0  write      291       305135616         1048576      3.0498      3.0628
 X_POSIX       0  write      292       306184192         1048576      3.0628      3.0768
 X_POSIX       0  write      293       307232768         1048576      3.0768      3.0908
 X_POSIX       0  write      294       308281344         1048576      3.0908      3.1038
 X_POSIX       0  write      295       309329920         1048576      3.1038      3.1168
 X_POSIX       0  write      296       310378496         1048576      3.1168      3.1277
 X_POSIX       0  write      297       311427072         1048576      3.1277      3.1398
 X_POSIX       0  write      298       312475648         1048576      3.1398      3.1528
 X_POSIX       0  write      299       313524224         1048576      3.1528      3.1658
 X_POSIX       0  write      300       314572800         1048576      3.1658      3.1768
 X_POSIX       0  write      301       315621376         1048576      3.1768      3.1888
 X_POSIX       0  write      302       316669952         1048576      3.1888      3.2018
 X_POSIX       0  write      303       317718528         1048576      3.2018      3.2149
 X_POSIX       0  write      304       318767104         1048576      3.2149      3.2258
 X_POSIX       0  write      305       319815680         1048576      3.2258      3.2378
 X_POSIX       0  write      306       320864256         1048576      3.2378      3.2508
 X_POSIX       0  write      307       321912832         1048576      3.2508      3.2648
 X_POSIX       0  write      308       322961408         1048576      3.2648      3.2788
 X_POSIX       0  write      309       324009984         1048576      3.2788      3.2919
 X_POSIX       0  write      310       325058560         1048576      3.2919      3.3038
 X_POSIX       0  write      311       326107136         1048576      3.3038      3.3178
 X_POSIX       0  write      312       327155712         1048576      3.3178      3.3288
 X_POSIX       0  write      313       328204288         1048576      3.3288      3.3408
 X_POSIX       0  write      314       329252864         1048576      3.3408      3.3538
 X_POSIX       0  write      315       330301440         1048576      3.3538      3.3713
 X_POSIX       0  write      316       331350016         1048576      3.3713      3.3787
 X_POSIX       0  write      317       332398592         1048576      3.3788      3.3908
 X_POSIX       0  write      318       333447168         1048576      3.3908      3.4038
 X_POSIX       0  write      319       334495744         1048576      3.4038      3.4247
 X_POSIX       0  write      320       335544320         1048576      3.4247      3.4264
 X_POSIX       0  write      321       336592896         1048576      3.4264      3.4417
 X_POSIX       0  write      322       337641472         1048576      3.4417      3.4548
 X_POSIX       0  write      323       338690048         1048576      3.4548      3.4688
 X_POSIX       0  write      324       339738624         1048576      3.4688      3.4828
 X_POSIX       0  write      325       340787200         1048576      3.4828      3.4947
 X_POSIX       0  write      326       341835776         1048576      3.4948      3.5078
 X_POSIX       0  write      327       342884352         1048576      3.5078      3.5217
 X_POSIX       0  write      328       343932928         1048576      3.5218      3.5369
 X_POSIX       0  write      329       344981504         1048576      3.5369      3.5478
 X_POSIX       0  write      330       346030080         1048576      3.5478      3.5608
 X_POSIX       0  write      331       347078656         1048576      3.5608      3.5748
 X_POSIX       0  write      332       348127232         1048576      3.5748      3.5888
 X_POSIX       0  write      333       349175808         1048576      3.5888      3.6008
 X_POSIX       0  write      334       350224384         1048576      3.6008      3.6138
 X_POSIX       0  write      335       351272960         1048576      3.6138      3.6268
 X_POSIX       0  write      336       352321536         1048576      3.6268      3.6408
 X_POSIX       0  write      337       353370112         1048576      3.6408      3.6528
 X_POSIX       0  write      338       354418688         1048576      3.6528      3.6658
 X_POSIX       0  write      339       355467264         1048576      3.6658      3.6797
 X_POSIX       0  write      340       356515840         1048576      3.6797      3.6898
 X_POSIX       0  write      341       357564416         1048576      3.6898      3.7018
 X_POSIX       0  write      342       358612992         1048576      3.7018      3.7148
 X_POSIX       0  write      343       359661568         1048576      3.7148      3.7278
 X_POSIX       0  write      344       360710144         1048576      3.7278      3.7387
 X_POSIX       0  write      345       361758720         1048576      3.7387      3.7508
 X_POSIX       0  write      346       362807296         1048576      3.7508      3.7637
 X_POSIX       0  write      347       363855872         1048576      3.7638      3.7769
 X_POSIX       0  write      348       364904448         1048576      3.7769      3.7898
 X_POSIX       0  write      349       365953024         1048576      3.7898      3.8018
 X_POSIX       0  write      350       367001600         1048576      3.8018      3.8148
 X_POSIX       0  write      351       368050176         1048576      3.8148      3.8278
 X_POSIX       0  write      352       369098752         1048576      3.8278      3.8418
 X_POSIX       0  write      353       370147328         1048576      3.8418      3.8538
 X_POSIX       0  write      354       371195904         1048576      3.8538      3.8668
 X_POSIX       0  write      355       372244480         1048576      3.8668      3.8798
 X_POSIX       0  write      356       373293056         1048576      3.8798      3.8908
 X_POSIX       0  write      357       374341632         1048576      3.8911      3.9029
 X_POSIX       0  write      358       375390208         1048576      3.9029      3.9157
 X_POSIX       0  write      359       376438784         1048576      3.9158      3.9291
 X_POSIX       0  write      360       377487360         1048576      3.9291      3.9398
 X_POSIX       0  write      361       378535936         1048576      3.9398      3.9517
 X_POSIX       0  write      362       379584512         1048576      3.9518      3.9647
 X_POSIX       0  write      363       380633088         1048576      3.9648      3.9778
 X_POSIX       0  write      364       381681664         1048576      3.9778      3.9918
 X_POSIX       0  write      365       382730240         1048576      3.9918      4.0038
 X_POSIX       0  write      366       383778816         1048576      4.0038      4.0167
 X_POSIX       0  write      367       384827392         1048576      4.0168      4.0299
 X_POSIX       0  write      368       385875968         1048576      4.0299      4.0407
 X_POSIX       0  write      369       386924544         1048576      4.0408      4.0528
 X_POSIX       0  write      370       387973120         1048576      4.0528      4.0657
 X_POSIX       0  write      371       389021696         1048576      4.0658      4.0788
 X_POSIX       0  write      372       390070272         1048576      4.0788      4.0928
 X_POSIX       0  write      373       391118848         1048576      4.0928      4.1048
 X_POSIX       0  write      374       392167424         1048576      4.1048      4.1178
 X_POSIX       0  write      375       393216000         1048576      4.1178      4.1308
 X_POSIX       0  write      376       394264576         1048576      4.1308      4.1459
 X_POSIX       0  write      377       395313152         1048576      4.1459      4.1588
 X_POSIX       0  write      378       396361728         1048576      4.1588      4.1727
 X_POSIX       0  write      379       397410304         1048576      4.1728      4.1858
 X_POSIX       0  write      380       398458880         1048576      4.1858      4.1998
 X_POSIX       0  write      381       399507456         1048576      4.1998      4.2138
 X_POSIX       0  write      382       400556032         1048576      4.2138      4.2267
 X_POSIX       0  write      383       401604608         1048576      4.2268      4.2397
 X_POSIX       0  write      384       402653184         1048576      4.2398      4.2538
 X_POSIX       0  write      385       403701760         1048576      4.2538      4.2658
 X_POSIX       0  write      386       404750336         1048576      4.2658      4.2787
 X_POSIX       0  write      387       405798912         1048576      4.2787      4.2923
 X_POSIX       0  write      388       406847488         1048576      4.2923      4.3028
 X_POSIX       0  write      389       407896064         1048576      4.3028      4.3148
 X_POSIX       0  write      390       408944640         1048576      4.3148      4.3277
 X_POSIX       0  write      391       409993216         1048576      4.3278      4.3407
 X_POSIX       0  write      392       411041792         1048576      4.3408      4.3518
 X_POSIX       0  write      393       412090368         1048576      4.3518      4.3638
 X_POSIX       0  write      394       413138944         1048576      4.3638      4.3768
 X_POSIX       0  write      395       414187520         1048576      4.3768      4.3910
 X_POSIX       0  write      396       415236096         1048576      4.3910      4.4038
 X_POSIX       0  write      397       416284672         1048576      4.4038      4.4148
 X_POSIX       0  write      398       417333248         1048576      4.4148      4.4278
 X_POSIX       0  write      399       418381824         1048576      4.4278      4.4445
 X_POSIX       0  write      400       419430400         1048576      4.4446      4.4518
 X_POSIX       0  write      401       420478976         1048576      4.4518      4.4638
 X_POSIX       0  write      402       421527552         1048576      4.4638      4.4768
 X_POSIX       0  write      403       422576128         1048576      4.4768      4.4898
 X_POSIX       0  write      404       423624704         1048576      4.4898      4.5038
 X_POSIX       0  write      405       424673280         1048576      4.5038      4.5187
 X_POSIX       0  write      406       425721856         1048576      4.5187      4.5288
 X_POSIX       0  write      407       426770432         1048576      4.5288      4.5420
 X_POSIX       0  write      408       427819008         1048576      4.5420      4.5560
 X_POSIX       0  write      409       428867584         1048576      4.5560      4.5680
 X_POSIX       0  write      410       429916160         1048576      4.5680      4.5810
 X_POSIX       0  write      411       430964736         1048576      4.5810      4.5940
 X_POSIX       0  write      412       432013312         1048576      4.5940      4.6080
 X_POSIX       0  write      413       433061888         1048576      4.6080      4.6200
 X_POSIX       0  write      414       434110464         1048576      4.6200      4.6330
 X_POSIX       0  write      415       435159040         1048576      4.6330      4.6466
 X_POSIX       0  write      416       436207616         1048576      4.6466      4.6570
 X_POSIX       0  write      417       437256192         1048576      4.6570      4.6690
 X_POSIX       0  write      418       438304768         1048576      4.6690      4.6820
 X_POSIX       0  write      419       439353344         1048576      4.6820      4.6951
 X_POSIX       0  write      420       440401920         1048576      4.6951      4.7080
 X_POSIX       0  write      421       441450496         1048576      4.7080      4.7210
 X_POSIX       0  write      422       442499072         1048576      4.7210      4.7330
 X_POSIX       0  write      423       443547648         1048576      4.7330      4.7461
 X_POSIX       0  write      424       444596224         1048576      4.7461      4.7600
 X_POSIX       0  write      425       445644800         1048576      4.7601      4.7740
 X_POSIX       0  write      426       446693376         1048576      4.7740      4.7879
 X_POSIX       0  write      427       447741952         1048576      4.7880      4.8020
 X_POSIX       0  write      428       448790528         1048576      4.8020      4.8160
 X_POSIX       0  write      429       449839104         1048576      4.8160      4.8334
 X_POSIX       0  write      430       450887680         1048576      4.8334      4.8430
 X_POSIX       0  write      431       451936256         1048576      4.8431      4.8560
 X_POSIX       0  write      432       452984832         1048576      4.8560      4.8702
 X_POSIX       0  write      433       454033408         1048576      4.8702      4.8820
 X_POSIX       0  write      434       455081984         1048576      4.8820      4.8950
 X_POSIX       0  write      435       456130560         1048576      4.8950      4.9080
 X_POSIX       0  write      436       457179136         1048576      4.9080      4.9190
 X_POSIX       0  write      437       458227712         1048576      4.9190      4.9320
 X_POSIX       0  write      438       459276288         1048576      4.9320      4.9440
 X_POSIX       0  write      439       460324864         1048576      4.9440      4.9573
 X_POSIX       0  write      440       461373440         1048576      4.9574      4.9680
 X_POSIX       0  write      441       462422016         1048576      4.9680      4.9800
 X_POSIX       0  write      442       463470592         1048576      4.9800      4.9930
 X_POSIX       0  write      443       464519168         1048576      4.9930      5.0061
 X_POSIX       0  write      444       465567744         1048576      5.0061      5.0170
 X_POSIX       0  write      445       466616320         1048576      5.0170      5.0290
 X_POSIX       0  write      446       467664896         1048576      5.0290      5.0420
 X_POSIX       0  write      447       468713472         1048576      5.0420      5.0551
 X_POSIX       0  write      448       469762048         1048576      5.0551      5.0680
 X_POSIX       0  write      449       470810624         1048576      5.0680      5.0799
 X_POSIX       0  write      450       471859200         1048576      5.0799      5.0930
 X_POSIX       0  write      451       472907776         1048576      5.0930      5.1060
 X_POSIX       0  write      452       473956352         1048576      5.1060      5.1170
 X_POSIX       0  write      453       475004928         1048576      5.1171      5.1290
 X_POSIX       0  write      454       476053504         1048576      5.1290      5.1420
 X_POSIX       0  write      455       477102080         1048576      5.1420      5.1551
 X_POSIX       0  write      456       478150656         1048576      5.1552      5.1680
 X_POSIX       0  write      457       479199232         1048576      5.1680      5.1800
 X_POSIX       0  write      458       480247808         1048576      5.1800      5.1930
 X_POSIX       0  write      459       481296384         1048576      5.1931      5.2059
 X_POSIX       0  write      460       482344960         1048576      5.2059      5.2168
 X_POSIX       0  write      461       483393536         1048576      5.2168      5.2288
 X_POSIX       0  write      462       484442112         1048576      5.2288      5.2417
 X_POSIX       0  write      463       485490688         1048576      5.2418      5.2548
 X_POSIX       0  write      464       486539264         1048576      5.2548      5.2688
 X_POSIX       0  write      465       487587840         1048576      5.2688      5.2808
 X_POSIX       0  write      466       488636416         1048576      5.2808      5.2938
 X_POSIX       0  write      467       489684992         1048576      5.2938      5.3068
 X_POSIX       0  write      468       490733568         1048576      5.3068      5.3208
 X_POSIX       0  write      469       491782144         1048576      5.3208      5.3348
 X_POSIX       0  write      470       492830720         1048576      5.3348      5.3487
 X_POSIX       0  write      471       493879296         1048576      5.3487      5.3628
 X_POSIX       0  write      472       494927872         1048576      5.3628      5.3768
 X_POSIX       0  write      473       495976448         1048576      5.3768      5.3908
 X_POSIX       0  write      474       497025024         1048576      5.3908      5.4048
 X_POSIX       0  write      475       498073600         1048576      5.4048      5.4187
 X_POSIX       0  write      476       499122176         1048576      5.4187      5.4330
 X_POSIX       0  write      477       500170752         1048576      5.4330      5.4468
 X_POSIX       0  write      478       501219328         1048576      5.4468      5.4608
 X_POSIX       0  write      479       502267904         1048576      5.4608      5.4748
 X_POSIX       0  write      480       503316480         1048576      5.4748      5.4901
 X_POSIX       0  write      481       504365056         1048576      5.4901      5.5031
 X_POSIX       0  write      482       505413632         1048576      5.5031      5.5172
 X_POSIX       0  write      483       506462208         1048576      5.5172      5.5306
 X_POSIX       0  write      484       507510784         1048576      5.5306      5.5451
 X_POSIX       0  write      485       508559360         1048576      5.5451      5.5591
 X_POSIX       0  write      486       509607936         1048576      5.5591      5.5721
 X_POSIX       0  write      487       510656512         1048576      5.5721      5.5851
 X_POSIX       0  write      488       511705088         1048576      5.5851      5.5992
 X_POSIX       0  write      489       512753664         1048576      5.5992      5.6121
 X_POSIX       0  write      490       513802240         1048576      5.6121      5.6241
 X_POSIX       0  write      491       514850816         1048576      5.6241      5.6342
 X_POSIX       0  write      492       515899392         1048576      5.6342      5.6452
 X_POSIX       0  write      493       516947968         1048576      5.6452      5.6572
 X_POSIX       0  write      494       517996544         1048576      5.6572      5.6702
 X_POSIX       0  write      495       519045120         1048576      5.6702      5.6836
 X_POSIX       0  write      496       520093696         1048576      5.6837      5.6948
 X_POSIX       0  write      497       521142272         1048576      5.6948      5.7068
 X_POSIX       0  write      498       522190848         1048576      5.7068      5.7197
 X_POSIX       0  write      499       523239424         1048576      5.7197      5.7308
 X_POSIX       0  write      500       524288000         1048576      5.7308      5.7418
 X_POSIX       0  write      501       525336576         1048576      5.7418      5.7537
 X_POSIX       0  write      502       526385152         1048576      5.7538      5.7668
 X_POSIX       0  write      503       527433728         1048576      5.7668      5.7798
 X_POSIX       0  write      504       528482304         1048576      5.7798      5.7908
 X_POSIX       0  write      505       529530880         1048576      5.7908      5.8028
